account_id,name,risk_score,dpd,total_debt,due_date,loan_type,region,last_payment_date,payment_frequency,partial_payments_count,payment_channel,last_contact_channel,response_time_avg,bot_interaction_score,call_pickup_rate,occupation_type,region_income_level,loan_purpose,stage_last_contacted,touchpoints_count,recommended_next_action,age,monthly_income,last_payment_days_ago,contact_channel,response_behavior,risk_level,dpd_bucket,income_level,ai_risk_score
ACC0602,Nok,0.27,3,96702,2025-08-05,Car Loan,Central,2025-06-21,Monthly,4,MobileApp,LINE,63,0.42,0.43,Unemployed,Low,Consumption,Stage 0,9,LINE Bot,24,24657,38,SMS,Ignored,Low,0–7,Mid,0.57
ACC0603,Malee,0.6,8,25329,2025-07-14,Personal Loan,South,2025-05-16,Irregular,3,BankBranch,Phone,54,0.32,0.88,Unemployed,Low,Emergency,Stage 1,1,Escalate,33,48367,82,Voice,Ignored,High,8–30,High,0.53
ACC0604,Malee,0.74,9,67664,2025-06-14,SME Loan,Northeast,2025-07-06,Irregular,5,ATM,LINE,59,0.47,0.37,Business Owner,High,Consumption,Stage 0,8,Call,53,51042,71,Voice,Responsive,Low,8–30,High,0.55
ACC0605,Veera,0.25,4,30224,2025-07-28,Credit Card,North,2025-06-21,Monthly,2,ATM,Phone,49,0.17,0.22,Salaried,High,Investment,Stage 2,8,Call,20,8261,45,SMS,Ignored,High,0–7,Low,0.64
ACC0606,Nok,0.54,4,65440,2025-07-13,Credit Card,North,2025-06-18,Weekly,0,MobileApp,Email,66,0.1,0.91,Business Owner,High,Consumption,Stage 2,4,Call,23,9170,82,LINE,Ignored,Medium,0–7,Low,0.76
ACC0607,Somsak,0.8,30,90105,2025-06-24,Personal Loan,Northeast,2025-07-05,Irregular,3,LINE,LINE,70,0.13,0.6,Freelancer,High,Consumption,Stage 2,7,LINE Bot,24,79438,7,SMS,Ignored,Low,8–30,High,0.79
ACC0608,Pim,0.52,14,22537,2025-07-23,Home Loan,South,2025-06-21,Weekly,1,BankBranch,SMS,24,0.67,0.38,Business Owner,High,Consumption,Stage 0,5,LINE Bot,53,46204,35,SMS,Responsive,Medium,8–30,High,0.9
ACC0609,Somsak,0.31,8,25572,2025-06-14,Personal Loan,Bangkok,2025-06-28,Weekly,0,LINE,Phone,32,0.12,0.28,Unemployed,Medium,Investment,Stage 2,1,LINE Bot,24,47282,49,None,Slow,Medium,8–30,High,0.55
ACC0610,Somsak,0.6,17,10731,2025-06-16,Personal Loan,North,2025-06-03,Irregular,0,ATM,Email,47,0.28,0.05,Business Owner,Low,Emergency,Stage 1,9,LINE Bot,50,77842,14,SMS,Slow,Medium,8–30,High,0.91
ACC0611,Pim,0.11,8,73292,2025-07-31,Home Loan,Bangkok,2025-06-23,Weekly,3,LINE,SMS,35,0.21,0.63,Salaried,High,Emergency,Stage 0,7,Escalate,21,26980,66,LINE,Ignored,High,8–30,Mid,0.78
ACC0612,Anan,0.0,9,82899,2025-06-21,Credit Card,Northeast,2025-07-10,Weekly,4,BankBranch,Phone,50,0.34,0.24,Unemployed,High,Emergency,Stage 1,8,Send SMS,56,10218,20,None,Ignored,Medium,8–30,Low,0.97
ACC0613,Veera,0.57,21,99993,2025-07-04,Personal Loan,Bangkok,2025-05-14,Weekly,3,ATM,Phone,62,0.45,0.29,Freelancer,Low,Emergency,Stage 1,6,Send SMS,46,9665,47,SMS,Ignored,High,8–30,Low,0.64
ACC0614,Anan,0.73,5,43306,2025-06-17,Car Loan,Central,2025-06-11,Irregular,5,ATM,Email,40,0.13,0.43,Salaried,High,Emergency,Stage 2,2,Send SMS,60,71765,5,LINE,Slow,Medium,0–7,High,0.77
ACC0615,Pim,0.37,30,92133,2025-08-03,Credit Card,Bangkok,2025-05-22,Irregular,4,LINE,Email,50,0.67,0.32,Unemployed,High,Investment,Stage 1,9,LINE Bot,43,21183,55,Voice,Ignored,Low,8–30,Mid,0.82
ACC0616,Aom,0.45,26,72842,2025-07-01,Home Loan,North,2025-07-04,Irregular,5,LINE,LINE,40,0.93,0.24,Business Owner,Low,Emergency,Stage 1,1,Escalate,32,19450,83,None,Ignored,High,8–30,Mid,0.91
ACC0617,Chutima,0.6,12,14211,2025-06-12,Car Loan,Bangkok,2025-06-13,Weekly,1,ATM,Phone,20,0.52,0.14,Salaried,High,Emergency,Stage 0,1,LINE Bot,57,34013,28,None,Responsive,Medium,8–30,Mid,0.62
ACC0618,Anan,0.68,15,72663,2025-06-30,Personal Loan,Bangkok,2025-06-29,Irregular,4,LINE,Email,48,0.39,0.85,Unemployed,Low,Consumption,Stage 2,10,LINE Bot,31,64497,30,SMS,Responsive,Low,8–30,High,0.86
ACC0619,Ying,0.67,1,81791,2025-08-02,Personal Loan,North,2025-05-21,Irregular,1,ATM,Email,38,0.33,0.32,Freelancer,High,Emergency,Stage 0,8,Send SMS,20,63615,2,None,Ignored,Low,0–7,High,0.96
ACC0620,Somchai,0.93,8,50612,2025-06-13,Credit Card,North,2025-07-04,Weekly,3,BankBranch,LINE,72,0.08,0.73,Freelancer,High,Consumption,Stage 1,3,Call,46,8995,1,SMS,Responsive,Medium,8–30,Low,0.58
ACC0621,Ying,0.3,19,42518,2025-06-12,Home Loan,North,2025-05-14,Weekly,3,MobileApp,LINE,20,0.87,0.01,Freelancer,Medium,Emergency,Stage 0,10,Escalate,59,57295,15,None,Responsive,Medium,8–30,High,0.71
ACC0622,Nok,0.8,5,32338,2025-07-02,Car Loan,North,2025-05-31,Irregular,2,ATM,LINE,36,0.19,0.43,Freelancer,Medium,Investment,Stage 0,4,Send SMS,34,63668,19,None,Slow,High,0–7,High,0.54
ACC0623,Ying,0.73,2,54691,2025-07-26,SME Loan,Bangkok,2025-05-28,Irregular,0,BankBranch,Phone,68,0.14,0.03,Business Owner,Medium,Emergency,Stage 0,8,Escalate,44,79605,44,SMS,Slow,Low,0–7,High,0.73
ACC0624,Ploy,0.49,0,60883,2025-08-09,Car Loan,Central,2025-05-30,Monthly,2,LINE,Email,13,0.35,0.14,Salaried,High,Investment,Stage 1,6,LINE Bot,40,51329,50,Voice,Slow,Medium,0–7,High,0.52
ACC0625,Nok,0.35,21,34201,2025-07-02,Credit Card,Bangkok,2025-06-04,Weekly,3,MobileApp,SMS,37,0.71,0.78,Freelancer,High,Emergency,Stage 2,8,LINE Bot,30,47988,34,Voice,Slow,High,8–30,High,0.53
ACC0626,Golf,0.11,25,96081,2025-08-09,Credit Card,Central,2025-05-13,Monthly,3,BankBranch,LINE,23,0.89,0.71,Freelancer,Medium,Emergency,Stage 2,8,Call,32,19122,61,Voice,Slow,Low,8–30,Mid,0.99
ACC0627,Somchai,0.49,16,67681,2025-07-04,SME Loan,Northeast,2025-06-11,Weekly,0,ATM,Email,70,0.37,0.86,Unemployed,Medium,Emergency,Stage 0,5,Send SMS,64,36925,23,Voice,Slow,Medium,8–30,Mid,0.58
ACC0628,Tida,0.85,19,35235,2025-07-11,Personal Loan,North,2025-06-04,Weekly,5,LINE,Email,3,0.74,0.54,Salaried,Low,Emergency,Stage 1,1,Call,59,11405,29,SMS,Slow,High,8–30,Low,0.6
ACC0629,Somsak,0.59,3,61337,2025-07-20,Car Loan,Bangkok,2025-06-09,Monthly,4,MobileApp,LINE,32,0.93,0.23,Business Owner,Medium,Consumption,Stage 1,9,Call,27,68455,4,LINE,Slow,Medium,0–7,High,0.55
ACC0630,Kittipong,0.04,6,60317,2025-07-24,Home Loan,Central,2025-06-13,Irregular,2,ATM,Phone,18,0.69,0.36,Salaried,High,Emergency,Stage 1,5,Send SMS,34,24714,47,None,Ignored,Low,0–7,Mid,0.66
ACC0631,Veera,0.78,15,83510,2025-07-20,SME Loan,North,2025-05-30,Weekly,4,MobileApp,Phone,72,0.78,0.81,Freelancer,Low,Investment,Stage 2,2,Escalate,38,70070,29,LINE,Responsive,High,8–30,High,0.7
ACC0632,Anan,0.92,6,86133,2025-07-25,Home Loan,North,2025-05-15,Weekly,5,LINE,SMS,31,0.9,0.3,Unemployed,Low,Investment,Stage 2,10,Send SMS,53,9989,81,LINE,Slow,High,0–7,Low,0.64
ACC0633,Anan,0.29,10,62819,2025-06-12,SME Loan,Northeast,2025-05-11,Irregular,2,MobileApp,SMS,69,0.98,0.9,Freelancer,Medium,Consumption,Stage 1,5,LINE Bot,48,64413,57,LINE,Ignored,Low,8–30,High,0.62
ACC0634,Aom,0.07,26,71015,2025-07-06,Personal Loan,Northeast,2025-06-20,Monthly,4,ATM,Email,23,0.46,0.97,Salaried,Low,Investment,Stage 0,7,LINE Bot,33,39520,82,SMS,Ignored,High,8–30,Mid,0.61
ACC0635,Tida,0.29,4,18729,2025-08-04,Credit Card,Bangkok,2025-05-23,Irregular,5,LINE,SMS,9,0.17,0.28,Business Owner,Low,Investment,Stage 0,5,LINE Bot,35,46635,55,SMS,Ignored,High,0–7,High,0.82
ACC0636,Ploy,0.03,23,59005,2025-07-19,Car Loan,South,2025-06-10,Weekly,2,ATM,Phone,33,0.73,0.72,Salaried,Low,Consumption,Stage 2,3,Escalate,28,15592,54,Voice,Slow,Medium,8–30,Mid,0.86
ACC0637,Anan,0.32,10,82139,2025-07-05,Credit Card,South,2025-05-13,Irregular,2,BankBranch,LINE,37,0.01,0.86,Business Owner,Low,Emergency,Stage 1,6,Send SMS,18,55383,26,None,Responsive,Medium,8–30,High,0.52
ACC0638,Somsak,0.29,13,72049,2025-07-05,SME Loan,South,2025-06-25,Weekly,2,ATM,SMS,46,0.43,0.56,Business Owner,Low,Consumption,Stage 1,8,Call,55,58852,26,Voice,Slow,Low,8–30,High,0.99
ACC0639,Malee,0.64,11,36351,2025-07-20,SME Loan,Bangkok,2025-06-10,Weekly,3,LINE,SMS,5,0.06,0.96,Unemployed,Low,Emergency,Stage 2,2,Escalate,32,73365,33,None,Ignored,High,8–30,High,0.88
ACC0640,Kittipong,0.12,10,31584,2025-06-13,Credit Card,South,2025-06-14,Weekly,0,BankBranch,Email,40,0.35,0.27,Freelancer,Medium,Investment,Stage 2,3,Send SMS,58,47206,85,LINE,Slow,Low,8–30,High,0.69
ACC0641,Pim,0.53,4,17825,2025-06-17,SME Loan,Bangkok,2025-05-19,Irregular,0,BankBranch,Email,55,0.7,0.36,Business Owner,Medium,Consumption,Stage 2,4,Send SMS,41,48389,47,LINE,Ignored,High,0–7,High,0.84
ACC0642,Malee,0.71,17,72148,2025-08-06,Car Loan,North,2025-06-15,Monthly,4,MobileApp,Phone,63,0.17,0.31,Salaried,High,Emergency,Stage 2,3,LINE Bot,55,16632,71,None,Responsive,High,8–30,Mid,0.64
ACC0643,Anan,0.96,18,52591,2025-07-17,Home Loan,South,2025-06-27,Monthly,5,BankBranch,Phone,32,0.5,0.4,Unemployed,Medium,Emergency,Stage 1,5,LINE Bot,26,33432,62,LINE,Slow,High,8–30,Mid,0.67
ACC0644,Tida,0.99,14,45785,2025-06-13,Personal Loan,South,2025-05-17,Weekly,1,MobileApp,Phone,70,0.8,0.74,Salaried,Medium,Emergency,Stage 2,2,Call,56,36936,24,Voice,Slow,Low,8–30,Mid,0.7
ACC0645,Tida,0.83,10,37917,2025-07-10,Personal Loan,South,2025-06-20,Weekly,1,LINE,Phone,31,0.54,0.34,Business Owner,High,Emergency,Stage 0,7,Escalate,55,31728,23,LINE,Ignored,Medium,8–30,Mid,0.55
ACC0646,Somsak,0.33,25,41638,2025-06-16,Credit Card,South,2025-05-28,Monthly,2,ATM,LINE,69,0.88,0.97,Salaried,Medium,Consumption,Stage 1,7,Call,28,26141,88,LINE,Slow,Low,8–30,Mid,0.91
ACC0647,Nok,0.69,2,69763,2025-07-08,Home Loan,Northeast,2025-05-24,Irregular,1,LINE,LINE,21,0.66,0.73,Freelancer,Low,Consumption,Stage 0,2,Send SMS,36,42775,20,None,Slow,High,0–7,High,0.63
ACC0648,Chutima,0.94,9,70795,2025-07-08,Home Loan,Northeast,2025-05-22,Irregular,4,MobileApp,LINE,36,0.09,0.01,Salaried,Low,Investment,Stage 0,9,Escalate,60,13763,72,LINE,Responsive,Medium,8–30,Low,0.98
ACC0649,Ploy,0.2,19,81360,2025-07-28,Personal Loan,Central,2025-07-01,Irregular,4,LINE,LINE,22,0.63,0.14,Salaried,Low,Consumption,Stage 2,8,Escalate,48,69258,35,Voice,Responsive,Low,8–30,High,0.85
ACC0650,Tida,0.97,29,19979,2025-07-08,SME Loan,Northeast,2025-05-25,Monthly,0,ATM,SMS,54,0.59,0.33,Unemployed,Low,Investment,Stage 1,6,Send SMS,25,52317,9,None,Responsive,Low,8–30,High,0.9
ACC0651,Pim,0.42,28,7164,2025-06-21,Personal Loan,Northeast,2025-05-13,Weekly,2,MobileApp,LINE,26,0.85,0.16,Business Owner,Medium,Consumption,Stage 0,8,LINE Bot,47,21489,88,Voice,Responsive,Medium,8–30,Mid,0.57
ACC0652,Tida,0.98,15,39746,2025-07-05,Car Loan,Central,2025-07-03,Irregular,3,MobileApp,SMS,53,0.01,0.75,Unemployed,Medium,Consumption,Stage 0,3,Send SMS,24,68453,16,None,Responsive,Medium,8–30,High,0.62
ACC0653,Ploy,0.76,0,42432,2025-06-12,Personal Loan,Central,2025-07-06,Monthly,1,LINE,SMS,34,0.21,0.52,Freelancer,Medium,Consumption,Stage 1,4,Call,33,12468,86,Voice,Ignored,Low,0–7,Low,0.59
ACC0654,Kittipong,0.74,26,30337,2025-07-27,Home Loan,Bangkok,2025-06-11,Monthly,4,ATM,SMS,28,0.65,0.7,Business Owner,Medium,Investment,Stage 0,9,Call,38,73938,13,None,Ignored,Medium,8–30,High,0.61
ACC0655,Pim,0.57,25,6738,2025-06-24,Personal Loan,North,2025-06-16,Monthly,5,BankBranch,LINE,27,0.23,0.6,Salaried,High,Consumption,Stage 1,7,Call,37,16079,30,SMS,Responsive,High,8–30,Mid,0.68
ACC0656,Chutima,0.86,9,52738,2025-07-28,Personal Loan,South,2025-06-05,Irregular,0,ATM,Email,66,0.92,0.2,Freelancer,High,Investment,Stage 1,7,Call,27,43097,54,None,Ignored,High,8–30,High,0.66
ACC0657,Kittipong,0.28,1,63540,2025-06-13,Car Loan,Northeast,2025-06-28,Irregular,1,MobileApp,LINE,55,0.51,0.89,Salaried,Medium,Emergency,Stage 0,7,Escalate,62,32852,71,LINE,Slow,Low,0–7,Mid,0.57
ACC0658,Somchai,0.04,19,19142,2025-07-05,Personal Loan,North,2025-05-12,Weekly,5,ATM,Phone,3,0.43,0.11,Freelancer,High,Emergency,Stage 1,8,Escalate,45,38418,82,LINE,Responsive,Medium,8–30,Mid,0.52
ACC0659,Chutima,0.05,3,59178,2025-07-07,Home Loan,Northeast,2025-07-06,Irregular,4,BankBranch,Phone,72,0.07,0.13,Unemployed,High,Investment,Stage 2,6,Send SMS,64,41011,55,SMS,Responsive,Medium,0–7,High,0.58
ACC0660,Tida,0.64,8,20752,2025-07-02,Home Loan,Central,2025-06-25,Weekly,1,ATM,LINE,53,0.3,0.86,Freelancer,Medium,Investment,Stage 0,8,Send SMS,23,40681,69,None,Slow,High,8–30,High,0.64
ACC0661,Ying,0.67,2,58660,2025-08-07,SME Loan,Bangkok,2025-06-10,Monthly,3,BankBranch,SMS,28,0.89,0.98,Freelancer,High,Consumption,Stage 0,3,LINE Bot,62,17149,4,SMS,Responsive,Medium,0–7,Mid,0.91
ACC0662,Anan,0.15,24,76455,2025-07-21,Car Loan,Northeast,2025-06-02,Irregular,0,MobileApp,Email,19,0.01,0.4,Unemployed,Medium,Investment,Stage 0,6,LINE Bot,32,78528,42,SMS,Responsive,Medium,8–30,High,0.93
ACC0663,Somsak,0.13,18,74291,2025-07-30,Home Loan,North,2025-06-05,Irregular,4,LINE,Email,34,0.64,0.28,Salaried,Low,Investment,Stage 1,8,Send SMS,26,46601,24,None,Slow,Medium,8–30,High,0.99
ACC0664,Tida,0.5,15,60353,2025-07-20,SME Loan,South,2025-06-27,Monthly,2,BankBranch,Phone,58,0.4,0.12,Salaried,Medium,Consumption,Stage 2,9,LINE Bot,37,41511,16,Voice,Ignored,Low,8–30,High,0.52
ACC0665,Golf,0.58,28,80179,2025-06-26,Personal Loan,Bangkok,2025-06-18,Irregular,0,BankBranch,Phone,22,0.76,0.72,Freelancer,Medium,Emergency,Stage 2,8,LINE Bot,54,45747,4,LINE,Responsive,Medium,8–30,High,0.91
ACC0666,Ying,0.15,5,59179,2025-06-19,SME Loan,Central,2025-05-20,Monthly,0,LINE,Phone,7,0.99,0.81,Business Owner,High,Consumption,Stage 2,9,LINE Bot,22,16548,39,Voice,Responsive,Low,0–7,Mid,0.61
ACC0667,Golf,0.46,5,76650,2025-07-23,Home Loan,Northeast,2025-07-08,Monthly,3,LINE,SMS,59,0.83,0.33,Freelancer,Low,Investment,Stage 2,9,Escalate,21,17553,9,None,Responsive,Low,0–7,Mid,0.93
ACC0668,Ploy,0.19,25,26395,2025-07-07,SME Loan,North,2025-06-27,Monthly,1,BankBranch,LINE,40,0.44,0.98,Salaried,Low,Emergency,Stage 1,3,Send SMS,50,36931,78,LINE,Ignored,Medium,8–30,Mid,0.78
ACC0669,Pim,0.66,14,78575,2025-06-29,Car Loan,Central,2025-06-04,Irregular,3,BankBranch,SMS,51,0.09,0.02,Unemployed,Medium,Consumption,Stage 0,1,Send SMS,65,61125,46,LINE,Slow,High,8–30,High,0.58
ACC0670,Kittipong,0.36,4,20231,2025-07-02,Car Loan,Central,2025-05-25,Irregular,4,LINE,LINE,44,0.21,0.96,Unemployed,Medium,Consumption,Stage 1,10,LINE Bot,37,38309,17,None,Responsive,Low,0–7,Mid,0.97
ACC0671,Ying,0.95,0,69478,2025-08-03,Personal Loan,South,2025-05-27,Weekly,5,LINE,Phone,34,0.06,0.64,Unemployed,Medium,Consumption,Stage 2,9,Escalate,38,25115,50,LINE,Slow,High,0–7,Mid,0.62
ACC0672,Chutima,0.89,22,12642,2025-07-07,Personal Loan,South,2025-06-08,Weekly,1,BankBranch,SMS,11,0.36,0.32,Business Owner,Low,Emergency,Stage 0,6,Escalate,39,51055,67,Voice,Slow,High,8–30,High,0.81
ACC0673,Golf,0.04,3,34930,2025-06-13,SME Loan,South,2025-05-12,Monthly,0,BankBranch,LINE,3,0.93,0.23,Business Owner,High,Consumption,Stage 0,7,Send SMS,23,33462,23,SMS,Responsive,High,0–7,Mid,0.68
ACC0674,Ploy,0.04,7,91811,2025-08-03,SME Loan,Bangkok,2025-07-02,Weekly,4,BankBranch,SMS,22,0.97,0.99,Unemployed,Medium,Investment,Stage 2,6,LINE Bot,23,73557,89,Voice,Slow,Low,0–7,High,0.75
ACC0675,Chutima,0.48,21,68078,2025-07-12,Credit Card,Central,2025-05-20,Monthly,2,MobileApp,SMS,71,0.09,0.72,Business Owner,High,Consumption,Stage 2,1,Escalate,41,19674,62,None,Responsive,High,8–30,Mid,0.57
ACC0676,Pim,0.21,27,84647,2025-07-04,Car Loan,South,2025-05-15,Weekly,0,ATM,LINE,56,0.02,0.59,Business Owner,Medium,Investment,Stage 0,2,LINE Bot,64,68306,32,LINE,Ignored,High,8–30,High,0.99
ACC0677,Veera,0.04,12,88528,2025-07-29,SME Loan,Bangkok,2025-07-06,Irregular,5,BankBranch,SMS,53,0.67,0.49,Freelancer,Medium,Consumption,Stage 2,5,Call,32,34535,84,Voice,Slow,Low,8–30,Mid,0.52
ACC0678,Anan,0.23,24,17959,2025-07-12,Credit Card,South,2025-06-29,Monthly,0,LINE,Email,70,0.16,0.94,Unemployed,Medium,Consumption,Stage 2,3,Escalate,44,58080,1,SMS,Ignored,Medium,8–30,High,0.72
ACC0679,Tida,0.15,10,47653,2025-06-20,Home Loan,South,2025-06-16,Weekly,4,BankBranch,Phone,61,0.94,0.93,Unemployed,High,Emergency,Stage 1,9,LINE Bot,29,39692,33,Voice,Ignored,High,8–30,Mid,0.56
ACC0680,Somchai,0.46,23,30691,2025-08-03,Personal Loan,Central,2025-05-14,Irregular,2,LINE,LINE,72,0.55,0.91,Business Owner,High,Emergency,Stage 0,5,Escalate,44,55058,49,SMS,Responsive,High,8–30,High,0.5
ACC0681,Anan,0.7,15,6867,2025-07-24,SME Loan,Central,2025-05-25,Irregular,4,BankBranch,LINE,29,0.66,0.54,Freelancer,High,Consumption,Stage 0,5,Call,23,56477,80,LINE,Slow,High,8–30,High,0.63
ACC0682,Veera,0.83,23,86317,2025-07-08,Car Loan,South,2025-07-07,Weekly,3,MobileApp,Phone,23,0.7,0.2,Freelancer,Low,Investment,Stage 1,7,Call,28,63425,23,LINE,Ignored,High,8–30,High,0.69
ACC0683,Somsak,0.59,1,30881,2025-07-12,SME Loan,Northeast,2025-06-12,Monthly,0,BankBranch,Phone,40,0.66,0.86,Freelancer,Medium,Consumption,Stage 2,10,LINE Bot,63,70018,18,SMS,Responsive,High,0–7,High,0.51
ACC0684,Veera,0.9,0,13438,2025-06-14,SME Loan,North,2025-06-15,Irregular,5,BankBranch,Phone,7,0.02,0.79,Unemployed,Low,Consumption,Stage 1,2,Escalate,40,21957,30,LINE,Ignored,High,0–7,Mid,0.95
ACC0685,Pim,0.51,7,17324,2025-07-10,Personal Loan,Bangkok,2025-06-14,Monthly,5,ATM,SMS,24,0.7,0.44,Business Owner,Medium,Investment,Stage 0,7,Send SMS,62,47278,6,SMS,Slow,High,0–7,High,0.59
ACC0686,Aom,0.13,3,51314,2025-06-14,Credit Card,Bangkok,2025-07-10,Monthly,5,ATM,LINE,26,0.8,0.09,Freelancer,Medium,Emergency,Stage 1,4,Escalate,18,64494,10,LINE,Responsive,Low,0–7,High,0.68
ACC0687,Nok,0.98,24,84357,2025-06-16,Credit Card,South,2025-06-01,Monthly,4,MobileApp,Phone,21,0.66,0.99,Business Owner,High,Emergency,Stage 1,4,LINE Bot,54,33864,59,LINE,Slow,High,8–30,Mid,0.93
ACC0688,Ying,0.37,17,73554,2025-07-08,Car Loan,Bangkok,2025-05-28,Irregular,0,MobileApp,LINE,19,0.2,0.22,Freelancer,High,Consumption,Stage 2,5,Call,43,34171,73,LINE,Responsive,Low,8–30,Mid,0.78
ACC0689,Chutima,0.1,27,23505,2025-07-12,SME Loan,Northeast,2025-05-26,Weekly,4,ATM,Phone,60,0.01,0.82,Freelancer,Low,Investment,Stage 1,4,Send SMS,32,61814,59,LINE,Ignored,Low,8–30,High,0.52
ACC0690,Somchai,0.24,28,37947,2025-08-09,Personal Loan,Bangkok,2025-07-04,Weekly,5,MobileApp,Email,35,0.48,0.48,Salaried,High,Consumption,Stage 2,1,Send SMS,40,39140,51,Voice,Responsive,High,8–30,Mid,0.95
ACC0691,Aom,0.9,10,6439,2025-07-23,Home Loan,South,2025-07-01,Weekly,4,ATM,LINE,70,0.29,0.85,Unemployed,High,Investment,Stage 1,8,Send SMS,47,22975,86,None,Responsive,High,8–30,Mid,0.52
ACC0692,Chutima,0.04,1,35263,2025-06-27,SME Loan,North,2025-05-16,Irregular,0,LINE,Phone,53,0.78,0.79,Freelancer,Medium,Consumption,Stage 2,8,Send SMS,61,77278,16,Voice,Responsive,Medium,0–7,High,0.81
ACC0693,Somchai,0.17,18,12623,2025-08-02,Credit Card,South,2025-05-15,Monthly,2,LINE,Email,50,0.42,0.37,Salaried,Medium,Consumption,Stage 1,4,Escalate,31,24697,87,Voice,Responsive,High,8–30,Mid,0.56
ACC0694,Somchai,0.74,14,90751,2025-07-30,Personal Loan,Bangkok,2025-06-01,Weekly,5,BankBranch,Email,70,0.79,0.17,Salaried,Low,Consumption,Stage 0,7,Escalate,29,26183,35,None,Ignored,Medium,8–30,Mid,0.62
ACC0695,Chutima,0.89,20,30989,2025-07-16,Personal Loan,Northeast,2025-05-24,Monthly,2,BankBranch,SMS,29,0.26,0.67,Freelancer,Low,Emergency,Stage 0,1,Send SMS,58,54398,79,None,Ignored,High,8–30,High,0.82
ACC0696,Anan,0.92,7,64457,2025-06-21,Personal Loan,Bangkok,2025-05-26,Irregular,1,BankBranch,Phone,60,0.21,0.28,Unemployed,Medium,Investment,Stage 0,5,Escalate,63,52641,44,SMS,Responsive,Low,0–7,High,0.62
ACC0697,Kittipong,0.81,28,92877,2025-07-29,Car Loan,North,2025-06-08,Irregular,3,ATM,LINE,19,0.37,0.16,Unemployed,High,Consumption,Stage 2,8,Send SMS,28,32778,84,LINE,Ignored,Medium,8–30,Mid,0.62
ACC0698,Tida,0.62,0,82393,2025-07-19,SME Loan,Central,2025-05-19,Monthly,2,LINE,LINE,65,0.99,0.76,Freelancer,Low,Emergency,Stage 0,3,Call,53,19725,44,Voice,Ignored,Medium,0–7,Mid,0.81
ACC0699,Ploy,0.35,6,74040,2025-07-16,Car Loan,Northeast,2025-06-18,Weekly,1,MobileApp,Phone,63,0.28,0.01,Freelancer,Medium,Consumption,Stage 0,1,Call,25,45655,46,None,Ignored,High,0–7,High,0.95
ACC0700,Ploy,0.0,22,86110,2025-07-21,Home Loan,Northeast,2025-05-31,Monthly,2,BankBranch,Email,24,0.24,0.47,Freelancer,High,Emergency,Stage 1,8,Call,41,56756,37,LINE,Slow,High,8–30,High,0.73
ACC0701,Ploy,0.77,19,47084,2025-06-20,Credit Card,Northeast,2025-06-22,Monthly,4,MobileApp,Email,65,0.23,0.3,Freelancer,Low,Investment,Stage 1,8,Call,38,66808,73,LINE,Slow,Medium,8–30,High,0.82
ACC0702,Ploy,0.95,26,12212,2025-07-29,Car Loan,Northeast,2025-06-28,Weekly,5,BankBranch,Email,25,0.59,0.46,Salaried,Low,Consumption,Stage 0,10,Call,38,39338,82,LINE,Ignored,Low,8–30,Mid,0.67
ACC0703,Ploy,0.99,0,48668,2025-06-17,Home Loan,Northeast,2025-05-16,Weekly,3,ATM,SMS,42,0.72,0.42,Unemployed,Medium,Consumption,Stage 2,6,Call,19,73709,75,LINE,Slow,Medium,0–7,High,0.99
ACC0704,Aom,0.68,13,48854,2025-07-06,Home Loan,Central,2025-05-23,Weekly,4,ATM,SMS,68,0.9,0.95,Business Owner,Medium,Emergency,Stage 2,4,Send SMS,65,76920,75,Voice,Ignored,Medium,8–30,High,0.55
ACC0705,Ying,0.63,23,74576,2025-07-18,Personal Loan,Bangkok,2025-06-05,Monthly,4,LINE,LINE,61,0.07,0.85,Unemployed,Medium,Investment,Stage 2,3,Send SMS,56,49930,52,LINE,Ignored,High,8–30,High,0.88
ACC0706,Ying,0.34,20,5206,2025-07-06,SME Loan,Northeast,2025-05-30,Weekly,5,BankBranch,LINE,17,0.72,0.66,Business Owner,Medium,Consumption,Stage 1,2,Call,54,49424,85,SMS,Responsive,High,8–30,High,0.57
ACC0707,Tida,0.91,18,10622,2025-06-23,Credit Card,Bangkok,2025-05-30,Monthly,2,LINE,LINE,55,0.19,0.97,Unemployed,Low,Consumption,Stage 2,8,Call,59,18096,17,Voice,Slow,Low,8–30,Mid,0.96
ACC0708,Ying,0.5,30,84007,2025-06-18,Personal Loan,North,2025-06-06,Monthly,3,MobileApp,Phone,60,0.75,0.63,Unemployed,Low,Emergency,Stage 0,10,Call,39,12049,47,None,Slow,Low,8–30,Low,0.87
ACC0709,Ying,0.16,13,21409,2025-07-01,Home Loan,Northeast,2025-06-08,Irregular,3,BankBranch,Phone,17,0.32,0.93,Freelancer,Low,Consumption,Stage 1,10,LINE Bot,61,54667,73,SMS,Slow,Medium,8–30,High,0.6
ACC0710,Somsak,0.68,9,19491,2025-07-29,Home Loan,Northeast,2025-06-06,Irregular,2,LINE,LINE,5,0.77,0.02,Unemployed,Medium,Emergency,Stage 2,8,Call,46,24901,41,Voice,Ignored,Medium,8–30,Mid,0.63
ACC0711,Malee,0.1,7,9737,2025-07-15,Home Loan,South,2025-05-15,Weekly,5,BankBranch,LINE,61,0.93,0.05,Unemployed,High,Consumption,Stage 2,7,LINE Bot,41,31193,79,LINE,Ignored,Low,0–7,Mid,0.73
